   0.05016104    0.00000018   -0.01272728    0.21809146   -0.17951218    0.03361334    0.00442798 -999.00000000
   0.04840564   -0.00000017   -0.01262377    0.21045930   -0.16776192    0.03399743    0.00445957 -999.00000000
   0.04676297    0.00000009   -0.01251619    0.20331727   -0.15640374    0.03286901    0.00447102 -999.00000000
   0.04512993    0.00000027   -0.01239874    0.19621707   -0.14406655    0.03247555    0.00448033 -999.00000000
   0.04349764    0.00000012   -0.01227061    0.18912016   -0.13086898    0.03225387    0.00447834 -999.00000000
   0.04186319    0.00000023   -0.01213123    0.18201386   -0.11664424    0.03227061    0.00446062 -999.00000000
   0.04035288   -0.00000057   -0.01199230    0.17544730   -0.10299110    0.03301119    0.00441208 -999.00000000
   0.03893755    0.00000026   -0.01185302    0.16929368   -0.08892245    0.03302047    0.00439690 -999.00000000
   0.03741558    0.00000019   -0.01169315    0.16267642   -0.07280870    0.03362866    0.00433637 -999.00000000
   0.03606173   -0.00000085   -0.01154192    0.15679015   -0.05822176    0.03477136    0.00422738 -999.00000000
   0.03465814    0.00000079   -0.01137594    0.15068757   -0.04078771    0.03257912    0.00415040 -999.00000000
   0.03336930    0.00000038   -0.01121513    0.14508390   -0.02399936    0.03253423    0.00403360 -999.00000000
   0.03206323    0.00000078   -0.01104371    0.13940535   -0.00625735    0.03587481    0.00385061 -999.00000000
   0.03081486    0.00000005   -0.01087179    0.13397764    0.01234951    0.03658705    0.00365734 -999.00000000
   0.02963005    0.00000031   -0.01070116    0.12882632    0.02955716    0.03639885    0.00344318 -999.00000000
   0.02843315   -0.00000033   -0.01052122    0.12362240    0.04687682    0.03867592    0.00314130 -999.00000000
   0.02727408    0.00000028   -0.01033952    0.11858294    0.06397006    0.03867057    0.00279463 -999.00000000
   0.02612378   -0.00000062   -0.01015178    0.11358164    0.07827668    0.04294486    0.00235816 -999.00000000
   0.02505938    0.00000007   -0.00997124    0.10895383    0.08628644    0.04399127    0.00191417 -999.00000000
   0.02398871    0.00000026   -0.00978275    0.10429876    0.07806556    0.04773950    0.00141338 -999.00000000
   0.02296610    0.00000018   -0.00959594    0.09985263    0.05827579    0.04819926    0.00102159 -999.00000000
   0.02198071    0.00000027   -0.00940941    0.09556832    0.02264332    0.05212453    0.00065885 -999.00000000
   0.02101331    0.00000036   -0.00921964    0.09136222   -0.02144853    0.05771406    0.00035276 -999.00000000
   0.02014713    0.00000019   -0.00904389    0.08759622   -0.07000613    0.05945652    0.00010184 -999.00000000
   0.01920444    0.00000119   -0.00884584    0.08349755   -0.11885778    0.05562313    0.00007621 -999.00000000
   0.01830766    0.00000020   -0.00865048    0.07959853   -0.16125726    0.05011745    0.00035867 -999.00000000
   0.01751917   -0.00000136   -0.00847272    0.07617030   -0.16441199    0.05651757    0.00068785 -999.00000000
   0.01670049   -0.00000042   -0.00828190    0.07261084   -0.14002456    0.05092971    0.00113449 -999.00000000
   0.01597602    0.00000057   -0.00810723    0.06946094    0.61582530    0.16862066    0.00809438 -999.00000000
   0.01515541   -0.00000008   -0.00790249    0.06589307    0.60359442    0.06070430    0.00099268 -999.00000000
   0.01447617   -0.00000001   -0.00772706    0.06293989    0.49392394    0.02347328    0.00111230 -999.00000000
   0.01374939   -0.00000028   -0.00753305    0.05977995    0.43450295    0.01814006    0.00117794 -999.00000000
   0.01305664   -0.00000007   -0.00734171    0.05676799    0.41929188    0.01710285    0.00120000 -999.00000000
   0.01239474    0.00000015   -0.00715265    0.05389016    0.41523767    0.01712477    0.00120853 -999.00000000
   0.01179036    0.00000026   -0.00697452    0.05126241    0.41921782    0.01720631    0.00124610 -999.00000000
   0.01120529    0.00000006   -0.00679676    0.04871864    0.42718675    0.01730411    0.00123924 -999.00000000
   0.01060587    0.00000094   -0.00660899    0.04611247    0.43970766    0.01737467    0.00122772 -999.00000000
   0.01008433   -0.00000004   -0.00644084    0.04384493    0.45194175    0.01730792    0.00130824 -999.00000000
   0.00957184    0.00000018   -0.00627098    0.04161670    0.46695792    0.01720379    0.00129707 -999.00000000
   0.00901220   -0.00000011   -0.00608014    0.03918349    0.48510275    0.01712227    0.00137514 -999.00000000
   0.00856125   -0.00000052   -0.00592214    0.03722282    0.50048522    0.01723247    0.00137108 -999.00000000
   0.00803792    0.00000030   -0.00573377    0.03494747    0.51945842    0.01698604    0.00133598 -999.00000000
   0.00761052    0.00000016   -0.00557571    0.03308921    0.53721556    0.01685097    0.00141796 -999.00000000
   0.00717278    0.00000005   -0.00540987    0.03118600    0.55430624    0.01676627    0.00140106 -999.00000000
   0.00678197    0.00000023   -0.00525791    0.02948681    0.57203371    0.01675190    0.00145640 -999.00000000
   0.00639453    0.00000008   -0.00510362    0.02780232    0.59001540    0.01651754    0.00146302 -999.00000000
   0.00598174    0.00000000   -0.00493500    0.02600758    0.60843602    0.01650285    0.00144189 -999.00000000
   0.00563035    0.00000016   -0.00478743    0.02447980    0.62712138    0.01626197    0.00153514 -999.00000000
   0.00528858    0.00000014   -0.00464022    0.02299380    0.64521177    0.01619045    0.00149210 -999.00000000
   0.00495495   -0.00000031   -0.00449273    0.02154325    0.66363841    0.01600461    0.00147133 -999.00000000
   0.00465273    0.00000007   -0.00435547    0.02022928    0.68063417    0.01596850    0.00154797 -999.00000000
   0.00434626   -0.00000001   -0.00421235    0.01889679    0.69874855    0.01587029    0.00152196 -999.00000000
   0.00405633   -0.00000003   -0.00407289    0.01763622    0.71706593    0.01573437    0.00149202 -999.00000000
   0.00377371    0.00000009   -0.00393267    0.01640744    0.73633723    0.01563731    0.00156553 -999.00000000
   0.00349517    0.00000003   -0.00378983    0.01519638    0.75657704    0.01547511    0.00152834 -999.00000000
   0.00326564   -0.00000009   -0.00366802    0.01419844    0.77553404    0.01535490    0.00149711 -999.00000000
   0.00301929    0.00000018   -0.00353295    0.01312733    0.79632625    0.01531827    0.00156159 -999.00000000
   0.00278889    0.00000002   -0.00340198    0.01212560    0.81654047    0.01502501    0.00151814 -999.00000000
   0.00255873    0.00000002   -0.00326608    0.01112493    0.83807669    0.01476446    0.00146739 -999.00000000
   0.00234245    0.00000032   -0.00313326    0.01018458    0.85713740    0.01451956    0.00153657 -999.00000000
   0.00214398    0.00000003   -0.00300558    0.00932164    0.87892660    0.01422457    0.00146865 -999.00000000
   0.00197253    0.00000006   -0.00288990    0.00857621    0.90132965    0.01407372    0.00141315 -999.00000000
   0.00178807   -0.00000009   -0.00276079    0.00777423    0.92272678    0.01434021    0.00134148 -999.00000000
   0.00161158   -0.00000001   -0.00263116    0.00700686    0.94306266    0.01350086    0.00136868 -999.00000000
   0.00144589   -0.00000005   -0.00250100    0.00628649    0.96983898    0.01307014    0.00128520 -999.00000000
   0.00128370   -0.00000012   -0.00236713    0.00558129    0.99405750    0.01214954    0.00119361 -999.00000000
   0.00112831    0.00000011   -0.00223143    0.00490571    1.01507364    0.01207710    0.00114804 -999.00000000
   0.00098224    0.00000000   -0.00209176    0.00427059    1.04244240    0.01075426    0.00105768 -999.00000000
   0.00083955   -0.00000003   -0.00194630    0.00365023    1.06552664    0.01089684    0.00092521 -999.00000000
   0.00072258    0.00000005   -0.00181720    0.00314167    1.08494841    0.00941309    0.00079539 -999.00000000
   0.00060303    0.00000010   -0.00166996    0.00262187    1.10647713    0.00805052    0.00067569 -999.00000000
   0.00048943    0.00000007   -0.00152108    0.00212798    1.12165076    0.00720255    0.00049725 -999.00000000
   0.00039176   -0.00000001   -0.00136746    0.00170330    1.13414178    0.00593792    0.00029711 -999.00000000
   0.00029571    0.00000035   -0.00120096    0.00128569    1.14028663    0.00496674    0.00007089 -999.00000000
   0.00021709    0.00000005   -0.00103985    0.00094388    1.13907735    0.00437815    0.00016869 -999.00000000
   0.00014526    0.00000003   -0.00085379    0.00063158    1.12794323    0.00441095    0.00046791 -999.00000000
   0.00008558   -0.00000029   -0.00067221    0.00037209    1.10382730    0.00735350    0.00076797 -999.00000000
   0.00004941   -0.00000052   -0.00048502    0.00021482    1.07302788    0.00652164    0.00101510 -999.00000000
   0.00001802    0.00000001   -0.00030522    0.00007837    1.02861296    0.00834781    0.00129256 -999.00000000
   0.00001439   -0.00000003    0.00024376    0.00006257    0.89600415    0.01066135    0.00195213 -999.00000000
   0.00003809    0.00000001    0.00048194    0.00016562    0.81295673    0.01264428    0.00223500 -999.00000000
   0.00007363   -0.00000088    0.00069068    0.00032015    0.75158522    0.01276471    0.00246074 -999.00000000
   0.00011893    0.00000003    0.00089662    0.00051709    0.68749215    0.01326700    0.00261506 -999.00000000
   0.00017693   -0.00000003    0.00112200    0.00076928    0.58913334    0.01873548    0.00285436 -999.00000000
   0.00024761    0.00000001    0.00133838    0.00107656    0.54314002    0.01576970    0.00298022 -999.00000000
   0.00033710    0.00000002    0.00158510    0.00146564    0.45154058    0.01536500    0.00318936 -999.00000000
   0.00042553    0.00000000    0.00180215    0.00185013    0.34483406    0.02222257    0.00340041 -999.00000000
   0.00054217   -0.00000001    0.00204963    0.00235727    0.28213147    0.01870666    0.00354094 -999.00000000
   0.00066193   -0.00000004    0.00228112    0.00287796    0.19671451    0.01580499    0.00369811 -999.00000000
   0.00080327   -0.00000001    0.00253061    0.00349248    0.07605765    0.01658295    0.00392136 -999.00000000
   0.00095027    0.00000000    0.00276454    0.00413161   -0.03269560    0.03035669    0.00409386 -999.00000000
   0.00113432   -0.00000000    0.00302936    0.00493183   -0.11244131    0.01631124    0.00423330 -999.00000000
   0.00132535    0.00000001    0.00327996    0.00576238   -0.19742190    0.01645276    0.00434539 -999.00000000
   0.00152476   -0.00000001    0.00352046    0.00662940   -0.28070117    0.01607232    0.00445018 -999.00000000
   0.00175859   -0.00000000    0.00377945    0.00764605   -0.39024233    0.01637713    0.00460487 -999.00000000
   0.00200558   -0.00000001    0.00403060    0.00871993   -0.48741064    0.01602752    0.00473161 -999.00000000
   0.00228201    0.00000001    0.00428895    0.00992177   -0.56247501    0.01613233    0.00480852 -999.00000000
   0.00257397    0.00000000    0.00454043    0.01119116   -0.62485093    0.01156828    0.00487780 -999.00000000
   0.00288308   -0.00000002    0.00478676    0.01253513   -0.71589920    0.06536491    0.00497052 -999.00000000
   0.00322275   -0.00000002    0.00503775    0.01401197   -0.82681935    0.00774606    0.00509818 -999.00000000
   0.00358374   -0.00000000    0.00528566    0.01558149   -0.83602217    0.01472364    0.00504196 -999.00000000
   0.00395868   -0.00000000    0.00552536    0.01721165   -0.99458038    0.04406253    0.00522123 -999.00000000
   0.00438396   -0.00000001    0.00577729    0.01906069   -1.02164613    0.00850278    0.00523679 -999.00000000
   0.00480004   -0.00000002    0.00600820    0.02086975   -1.04053804    0.02621898    0.00519820 -999.00000000
   0.00524291    0.00000000    0.00623936    0.02279527   -1.12426794    0.02713254    0.00525917 -999.00000000
   0.00572937    0.00000001    0.00647614    0.02491029   -1.15335813    0.02300983    0.00525980 -999.00000000
   0.00623158   -0.00000001    0.00670686    0.02709383   -1.18352427    0.01053264    0.00522297 -999.00000000
   0.00675065   -0.00000003    0.00693033    0.02935063   -1.21574579    0.01822029    0.00521956 -999.00000000
   0.00730736   -0.00000001    0.00715724    0.03177112   -1.25916943    0.01399763    0.00521006 -999.00000000
   0.00788266   -0.00000000    0.00737796    0.03427242   -1.25296629    0.01705584    0.00511097 -999.00000000
   0.00847513    0.00000000    0.00759319    0.03684840   -1.28647568    0.01484209    0.00508262 -999.00000000
   0.00911903   -0.00000000    0.00781483    0.03964796   -1.30725006    0.01300165    0.00501909 -999.00000000
   0.00976646   -0.00000001    0.00802620    0.04246289   -1.32569328    0.01404452    0.00494600 -999.00000000
   0.01044655   -0.00000000    0.00823706    0.04541979   -1.34195854    0.01366814    0.00485754 -999.00000000
   0.01116573   -0.00000001    0.00844892    0.04854667   -1.35349413    0.01463033    0.00475105 -999.00000000
   0.01187973    0.00000005    0.00864922    0.05165100   -1.36404741    0.01504335    0.00479123 -999.00000000
   0.01264724   -0.00000001    0.00885444    0.05498800   -1.36399695    0.01398195    0.00487369 -999.00000000
   0.01344049   -0.00000008    0.00905677    0.05843692   -1.36545374    0.01373404    0.00508664 -999.00000000
   0.01426950   -0.00000002    0.00925872    0.06204129   -1.33028435    0.01445686    0.00450234 -999.00000000
   0.01512977    0.00000000    0.00945890    0.06578161   -1.30669128    0.01501279    0.00202848 -999.00000000
   0.01600303   -0.00000000    0.00965314    0.06957841   -1.29782115    0.04897869    0.00086358 -999.00000000
   0.01691936    0.00000000    0.00984843    0.07356245   -1.43060234    0.01512241    0.00395874 -999.00000000
   0.01785425   -0.00000001    0.01003910    0.07762715   -1.40857659    0.01484097    0.00505389 -999.00000000
   0.01884183   -0.00000000    0.01023223    0.08192102   -1.41486694    0.01781931    0.00505382 -999.00000000
   0.01984764   -0.00000002    0.01042080    0.08629409   -1.42013026    0.02197191    0.00535506 -999.00000000
   0.02088969    0.00000003    0.01060815    0.09082473   -1.42065129    0.02451448    0.00568863 -999.00000000
   0.02194980   -0.00000001    0.01079094    0.09543392   -1.42059055    0.02673377    0.00606688 -999.00000000
   0.02306411   -0.00000001    0.01097535    0.10027875   -1.41975793    0.02820658    0.00649973 -999.00000000
   0.02419557   -0.00000001    0.01115507    0.10519814   -1.41800137    0.02882595    0.00687481 -999.00000000
   0.02538134   -0.00000002    0.01133585    0.11035363   -1.41460231    0.02906477    0.00715521 -999.00000000
   0.02658527   -0.00000002    0.01151209    0.11558811   -1.41227595    0.02826967    0.00722272 -999.00000000
   0.02782552   -0.00000000    0.01168662    0.12098052   -1.41136177    0.02768679    0.00720549 -999.00000000
   0.02911928    0.00000003    0.01186146    0.12660557   -1.40922051    0.02718437    0.00709949 -999.00000000
   0.03043051   -0.00000003    0.01203182    0.13230656   -1.40853110    0.02691561    0.00696900 -999.00000000
   0.03177847    0.00000002    0.01220007    0.13816726   -1.40711908    0.02659947    0.00682932 -999.00000000
   0.03317997    0.00000001    0.01236814    0.14426075   -1.40660321    0.02632827    0.00671696 -999.00000000
   0.03459923    0.00000003    0.01253161    0.15043145   -1.40535760    0.02620573    0.00663003 -999.00000000
   0.03607256   -0.00000000    0.01269449    0.15683724   -1.40410350    0.02587222    0.00651677 -999.00000000
   0.03758201   -0.00000000    0.01285451    0.16340002   -1.40310573    0.02570644    0.00640000 -999.00000000
   0.03912761    0.00000001    0.01301161    0.17012005   -1.40203761    0.02558960    0.00630921 -999.00000000
   0.04070820   -0.00000003    0.01316552    0.17699218   -1.40115734    0.02549583    0.00622431 -999.00000000
   0.04232579    0.00000001    0.01331631    0.18402519   -1.40015700    0.02531109    0.00614237 -999.00000000
   0.04399674    0.00000000    0.01346526    0.19129016   -1.39931058    0.02524826    0.00604979 -999.00000000
   0.04568696    0.00000000    0.01360925    0.19863897   -1.39835823    0.02517640    0.00598676 -999.00000000
   0.04744096   -0.00000000    0.01375182    0.20626505   -1.39798394    0.02522420    0.00591515 -999.00000000
   0.04922559    0.00000000    0.01389002    0.21402432   -1.39695952    0.02554075    0.00584815 -999.00000000
   0.05104025   -0.00000000    0.01402373    0.22191415   -1.39599627    0.02512521    0.00578746 -999.00000000
   0.05290879   -0.00000001    0.01415451    0.23003823   -1.39514525    0.02526742    0.00574006 -999.00000000
   0.05481409   -0.00000002    0.01428088    0.23832215   -1.39472650    0.02514091    0.00567075 -999.00000000
   0.05677206    0.00000001    0.01440370    0.24683505   -1.39456222    0.02513369    0.00563155 -999.00000000
   0.05876699   -0.00000001    0.01452162    0.25550866   -1.39386089    0.02515681    0.00559450 -999.00000000
   0.06079719   -0.00000001    0.01463451    0.26433562   -1.39375204    0.02519717    0.00555183 -999.00000000
   0.06286359   -0.00000000    0.01474214    0.27331995   -1.39330317    0.02526286    0.00548581 -999.00000000
   0.06498407   -0.00000002    0.01484527    0.28253945   -1.39354957    0.02538067    0.00542739 -999.00000000
   0.06714001    0.00000000    0.01494265    0.29191308   -1.39359248    0.02549397    0.00538746 -999.00000000
   0.06933248    0.00000000    0.01503426    0.30144555   -1.39350162    0.02559743    0.00535990 -999.00000000
   0.07157837   -0.00000001    0.01512043    0.31121032   -1.39376210    0.02569579    0.00530419 -999.00000000
   0.07386040   -0.00000002    0.01520030    0.32113216   -1.39354321    0.02592151    0.00527065 -999.00000000
   0.07618196    0.00000005    0.01527371    0.33122591   -1.39375267    0.02607490    0.00522344 -999.00000000
   0.07855015   -0.00000001    0.01534059    0.34152239   -1.38942674    0.03491906    0.00510951 -999.00000000
   0.08095817   -0.00000002    0.01540045    0.35199205   -1.37521780    0.07493850    0.00493782 -999.00000000
   0.08340128   -0.00000005    0.01545287    0.36261425   -1.34279341    0.12284903    0.00450410 -999.00000000
   0.08588154   -0.00000001    0.01549770    0.37339799   -1.29323867    0.18734673    0.00413025 -999.00000000
   0.08841514    0.00000000    0.01553473    0.38441365   -1.24629182    0.23946143    0.00381228 -999.00000000
   0.09096679   -0.00000001    0.01556316    0.39550779   -1.20343642    0.27527382    0.00351528 -999.00000000
   0.09357225   -0.00000000    0.01558303    0.40683588   -1.16367786    0.30261103    0.00322683 -999.00000000
   0.09621363   -0.00000000    0.01559372    0.41832013   -1.12664603    0.32455316    0.00296710 -999.00000000
   0.09889102   -0.00000000    0.01559477    0.42996098   -1.09087738    0.34164517    0.00276696 -999.00000000
   0.10159535    0.00000000    0.01558575    0.44171891   -1.05578044    0.35486607    0.00250402 -999.00000000
   0.10433558    0.00000001    0.01556620    0.45363295   -1.01855063    0.36398993    0.00227443 -999.00000000
   0.10712081   -0.00000000    0.01553543    0.46574265   -0.97868140    0.36948226    0.00204638 -999.00000000
   0.10992401    0.00000000    0.01549317    0.47793047   -0.93578040    0.36918697    0.00178126 -999.00000000
   0.11278087    0.00000000    0.01543822    0.49035160   -0.88711541    0.35977606    0.00150102 -999.00000000
   0.11565595    0.00000001    0.01537058    0.50285197   -0.83008343    0.33423105    0.00114135 -999.00000000
   0.11854809    0.00000005    0.01528969    0.51542646   -0.75919467    0.27639603    0.00067708 -999.00000000
   0.12147795    0.00000000    0.01519433    0.52816499   -0.68587571    0.19625584    0.00033766 -999.00000000
   0.12442475   -0.00000000    0.01508444    0.54097716   -0.63681824    0.14680158    0.00020399 -999.00000000
   0.12740755   -0.00000000    0.01495851    0.55394588   -0.60515617    0.12417387    0.00016147 -999.00000000
